"seller_id","seller_state","seller_city","total_orders","total_revenue","avg_order_value"
"23ff42c4bf1f8f16cddb19d8b972974a","MG","itau de minas","2","17470","5823.3333"
"dd9661d3cda1e6feb237f0c4d8b26f2e","SC","campos novos","1","17400","17400.0000"
"0692610d8abe24f287e9fae90ea0bbee","SP","sao paulo","4","17399","4349.7500"
"99a25c39b28a74d1151c35c18d178292","SP","sao paulo","1","17394","2899.0000"
"aae5953b9edddf14749c0d65d60eb4b9","MG","belo horizonte","2","17300","8650.0000"
"ccada0ef508e698917a6eab263375905","PR","pato bragado","3","17280","5760.0000"
"50770d25768b0486d89be26afca3108f","SP","santo andre","6","17177","2862.8333"
"e1643dff33666ca629e3644c02738179","SP","sao paulo","3","17000","5666.6667"
"3ea08c48e851106d2f584349daba335f","MG","barbacena","1","17000","17000.0000"
"55c96925041a14097b6a7825554f4ad5","SP","sao paulo","5","17000","2833.3333"
"5ca5d579b5857ee8709479b1047cecc3","SP","sao paulo","1","16999","16999.0000"
"7fe21dd00d2f4943ae09525efa2fd674","RJ","rio de janeiro","2","16980","8490.0000"
"695051e2981c8b19e77cafe450d5bdf3","SP","osasco","1","16976","16976.0000"
"b01c2b7b8599b325103ebcddc67413e1","RS","venancio aires","4","16945","4236.2500"
"d9c349beabc06aa6ff1c6d68b5e9e22e","SP","sao paulo","1","16810","16810.0000"
"c7c7b2682c648339a0e9846bb1023a39","SP","braganca paulista","2","16800","5600.0000"
"51a04a8a6bdcb23deccc82b0b80742cf","SP","braganca paulista","1","16799","16799.0000"
"7178e1eaa97257d8b6d4b80efd77a025","SP","tatui","1","16790","16790.0000"
"89d9a386b0b6e5fc8403071b03f7206a","SP","sao paulo","2","16700","3340.0000"
"1d1bbb8ac1581824986f582583fff01d","SC","indaial","4","16688","4172.0000"
"1e483cc5c76fef08d3ca05f9a8af7d01","SP","sao paulo","9","16609","1660.9000"
"1cbdc7cf130a41fd13a3c2a7d2fcfda7","MG","lambari","2","16580","8290.0000"
"2ea0861cc19e94cad86438c984c52da4","SP","sao paulo","6","16560","2760.0000"
"76d336555bb25f3165d2f0d6da719c40","SP","sorocaba","1","16500","16500.0000"
"33d677f27a69b84051204ee4ae76eaca","SC","joinville","9","16500","1650.0000"
"bd4ff04377f974574f7f0bf9d6ce7dde","SP","santa maria da serra","4","16496","4124.0000"
"e45edf75f568ed2f93f78d060e246e25","RJ","rio de janeiro","6","16430","2347.1429"
"f19516b9ff26bfeb091b30108db4ddbd","SP","artur nogueira","3","16270","5423.3333"
"98e164d549402270247f3c96a1a158ef","SP","sao paulo","2","16270","8135.0000"
"fa5fdc4e4bb6bd1009ad0e4ac4096562","SP","santo andre","1","16199","16199.0000"
"bff9deb0ec77d437f3305a79cf25529e","SP","limeira","5","16195","3239.0000"
"d3e7d37c0df9aef383f3f2a15b0dddfb","PR","sao jose dos pinhais","1","16100","16100.0000"
"d9d43faf741ceaa8da52fdbb81d9e0e3","SP","juiz de fora","4","16100","2683.3333"
"3442033154be05bac582e173ef54fd12","SP","sao paulo","1","16100","16100.0000"
"fc6295add6f51a0936407ead70c1001d","SP","sao paulo","1","16000","4000.0000"
"aa2640d851ec322526f1295bbeb20092","SP","sao paulo","1","15998","7999.0000"
"533d46c1b06970e99f09523a61df4972","SP","itapetininga","2","15998","7999.0000"
"2039c5e51785b5dde7cf93ccb3b7be2c","SP","guaira","1","15990","15990.0000"
"913fd0ebba70bb919f7254a02239173c","SC","blumenau","1","15990","15990.0000"
"fc0b214b59a83615fea981c6424a02ae","SP","maua","1","15990","15990.0000"
"4bde6149c15cf7e177b36fa060dd6de8","RS","carazinho","2","15980","7990.0000"
"99cd94252748d2bdde08e17858233602","SP","sao paulo","2","15980","7990.0000"
"6902157ee16728322d61a1321fa79e58","SP","sao paulo","2","15980","7990.0000"
"2ec6e37d992a95eaddb3369dcbcc76d9","RS","porto alegre","2","15980","7990.0000"
"b7e1750c1157341d2abd0251e07c186b","SP","sao paulo","3","15960","3990.0000"
"0ade5cc4a305ed7093a23f68ca47519c","PR","curitiba","2","15888","7944.0000"
"954e95f20808d7e5d11f0de292d078e0","MG","joao monlevade","3","15878","3969.5000"
"c04d70d515d15a7e3db3a73320598566","RJ","niteroi","3","15820","3955.0000"
"98dddbc4601dd4443ca174359b237166","PR","sarandi","2","15800","7900.0000"
"f1ce5fdecd64935c28b9ff932751d0dc","SP","santana de parnaiba","2","15800","7900.0000"
"ce3ad9de960102d0677a81f5d0bb7b2d","RJ","rio de janeiro","1","15800","15800.0000"
"dde698c6d0bd24834c586e5111c2bba7","RJ","petropolis","1","15590","15590.0000"
"d2df77822373f19934e87694d8640767","PR","arapongas","2","15590","7795.0000"
"b9de031b671cd48b28fae9d828cbf2b4","SP","sao paulo","1","15532","15532.0000"
"3c88ed2e76a2247933a15daa7161eb1c","SP","cosmopolis","1","15500","15500.0000"
"4dab98ca6cd6d3df586203cefd28a042","RS","porto alegre","1","15490","15490.0000"
"f664f98bfda2eaf266a23ff144e7a872","SP","sao paulo","2","15399","7699.5000"
"90b36c5aeb728d5504a39f435bef0c5f","SP","conchal","4","15389","3847.2500"
"0b09101900100c0e9d312861fad5a1b9","SP","sao paulo","1","15375","15375.0000"
"6601ee6383e7f452be71929f8de48bbb","SP","ribeirao pretp","2","15360","7680.0000"
"d26aa40b90272d4843d63be7c1462c8d","SP","sao paulo","2","15290","7645.0000"
"78813699ffac347fe27dba345a5f1551","RS","bento goncalves","1","15242","15242.0000"
"4ddeb3e828550cddc8d45c8bc36ab2d1","SP","sao paulo","1","15200","15200.0000"
"56f413900b5166ab4d730e9ac0b12cb0","SP","sorocaba","3","15179","5059.6667"
"bd0a1b0aadca9a83d9304f7e8ff5fbd5","SP","sao paulo","4","15060","3765.0000"
"2d34636518ba88f5349b732fcf8ba2e4","SP","sao paulo","1","15000","15000.0000"
"578fa3a9cb6b6dceab39231ad59cdaca","CE","fortaleza","3","15000","5000.0000"
"3dc69bf2c42f0568a5c4791ec3fd3745","SP","sao paulo","1","15000","15000.0000"
"c398bc00a606d33758afd91f4e64fd15","RJ","rio de janeiro","2","15000","7500.0000"
"4867209cb29b56b92893d7bde3ce8012","SP","jau","1","15000","15000.0000"
"49f8d2ea7b718d0ce587d34207caf2b4","SP","sao bernardo do campo","1","14990","14990.0000"
"1e47d8b6546eb3a77b1acddcc9406242","SP","campinas","1","14990","14990.0000"
"f266295f49a28eee21f413e0cbb0521d","PR","ponta grossa","2","14980","7490.0000"
"6ba4733aa33f6386e9fb0c0fd3993b38","RS","torres","3","14979","4993.0000"
"3d700782d7818f2c1e0d7a9e9d75fc00","SP","sertanopolis","3","14970","4990.0000"
"63272377184e969942f7fff221be858d","SP","sao paulo","2","14970","7485.0000"
"e00d85ce20ea50c1224c66ca5050527d","SP","osasco","1","14900","14900.0000"
"d8b8f2cf9ff6ba0389072541cb42498c","GO","formosa","1","14900","14900.0000"
"f35becee938e982bd615edf8ef12bcfb","SP","alvares machado","6","14859","2476.5000"
"8fbe2ee446b97e128471be4ce983dc0d","SP","sorocaba","3","14850","4950.0000"
"ca7c6bd577e559472af1c699de9e764e","SP","sao bernardo do campo","6","14800","1850.0000"
"7d7866a99a8656a42c7ff6352a433410","SP","sao paulo","5","14789","2957.8000"
"2a7c6c0b0d5efde2bf75ec1e1cec2d41","PR","maringa","3","14760","4920.0000"
"6ee85be3693ed79a8e80718743d80655","SP","sao paulo","5","14750","2950.0000"
"9523fb39dd240aa958e040f8183d64f3","SP","sao paulo","1","14699","14699.0000"
"0b3f27369a4d8df98f7eb91077e438ac","SP","aruja","2","14651","7325.5000"
"4bcec44888b30ba9001234c534716d3f","SP","santo andre","5","14600","2920.0000"
"398cb257329ef7af7f1943a8974a3cbc","BA","salvador","1","14590","14590.0000"
"8e34331b7eedd03be4e5d965c1956225","SP","sao paulo","5","14500","2900.0000"
"f3041c2e75ec683697a6a5ea82192210","MG","itauna","1","14500","14500.0000"
"553a440137d6e0cf776aee0bb83ac9f5","SP","limeira","2","14480","7240.0000"
"0daf5180aa44356f60f8effa533b55a2","GO","goiania","2","14480","7240.0000"
"4a82c4af97ffc0fb2dc26bfdc03b1842","MG","lagoa da prata","3","14370","4790.0000"
"c8143b3069f6746a77421b5ce30a450c","GO","abadia de goias","1","14247","14247.0000"
"2f9b7ce230a057a98a9f5df5893ee36c","SP","barueri","2","14182","7091.0000"
"d3891911c2feae53c52fea2bd14054e5","SP","sao paulo","2","14100","7050.0000"
"0e72c1a751b496722a6cb1f10653b62a","SP","sao paulo","3","14080","4693.3333"
"50a7e551a7b3f8d37cd6e32d8bfbe5ea","SP","sao caetano do sul","1","14000","14000.0000"
"52a50b42accf164f9f019941e5759d9b","SP","monte alegre do sul","4","13996","3499.0000"
"19d62d484cba71963c93f0f00ab42013","SC","gaspar","1","13990","13990.0000"
"fa8d335d68129e464e60c1826a683e96","RS","tres coroas","1","13990","13990.0000"
"d8bf0fc082fd4a77fc2e5679b6c00133","SP","sao paulo","1","13990","13990.0000"
"e8ff5a6ceb895583033fc2a0f314e3c2","SC","blumenau","1","13989","13989.0000"
"1b0b0f4f95e962d6f32fe90c759d0479","SP","sao paulo","2","13980","6990.0000"
"59bbc819b99a733f02f0d6b49d1c253d","SP","campinas","2","13980","6990.0000"
"a154d7316f158bb42e6fa18bbe3afd3a","SP","sao paulo","2","13980","6990.0000"
"6a53b90c3ad9e0b56d9fe5c69165fff5","PR","curitiba","2","13978","3494.5000"
"657969cca82e884d272385ec0ef06edd","RS","estancia velha","3","13970","4656.6667"
"63b9ae557efed31d1f7687917d248a8d","SP","sao jose do rio pardo","5","13950","1992.8571"
"26e2e5033827d2ba53929f43e03d8ffe","SP","sao paulo","1","13949","13949.0000"
"4a5b36211b1f51bf7eaa5c10a57fa483","RJ","sao goncalo","1","13919","13919.0000"
"57a834594e1e9e9219603bfec184eadc","RS","santa rosa","1","13900","13900.0000"
"5a9b3bcab695173c820e53934574ae80","SP","salto","1","13900","13900.0000"
"712efd3b68f9686dc856b84abd0f21ae","PR","curitiba","1","13900","13900.0000"
"f114dca2828bf718548db175ebe2cfcd","PR","cambe","1","13900","13900.0000"
"c747d5b92c7648417faea95d36d763e8","CE","pacatuba","1","13900","13900.0000"
"f049a72cf58fd31b11f8919cade515e7","SP","sao paulo","3","13875","3468.7500"
"717b78b0950b51ed00b1471d858b0edc","SP","alambari","5","13860","2772.0000"
"96f7c797de9ca20efbe14545bed63eec","SP","cravinhos","1","13860","4620.0000"
"044668ccd5316b12a7cf0d54a156e3e9","SP","osasco","3","13780","3445.0000"
"0b64bcdb0784abc139af04077d49a20e","RS","canoas","4","13760","3440.0000"
"ea846a0e7ad98a741783e886d89dfa44","SP","aracatuba","2","13700","4566.6667"
"b7ba853e9551f4558440881fd3e5c815","RS","santo antonio da patrulha","1","13690","13690.0000"
"db6a4d4b5f1f5f98820ce6ce2619e2de","SP","sao paulo","1","13599","13599.0000"
"377bc18334c78dd2f1535ef22a3ad225","PR","sao jose dos pinhais","1","13598","13598.0000"
"dd39ad39b5d3df33037e141c72497ba6","SP","sao paulo","2","13580","6790.0000"
"e3e290b38963293022cdcd6db8328103","SP","sao paulo","3","13570","4523.3333"
"59de1d4c8c057c2a53acd4ca66531af2","PR","curitiba","1","13500","13500.0000"
"7c4adcc13272c0e26fa23aac642adb7b","RJ","sao goncalo","2","13500","6750.0000"
"83c8aafbefb034674a70de0eac5b8954","PR","francisco beltrao","2","13490","6745.0000"
"92c8bc6e8f925792247656fed09aad65","SP","sao paulo","2","13480","6740.0000"
"5def4c3732941a971cba8fdee992ede1","SP","sao paulo","5","13480","2246.6667"
"c5e60e39c0f42b8e827daa13cff74afa","SP","sao paulo","6","13400","1675.0000"
"8e4f041ff58e7845456d3482524014b3","RS","porto alegre","2","13380","6690.0000"
"062c325cd6a2b87845fab56b4ec2eeae","SP","sao paulo","2","13322","6661.0000"
"c87abc38c8ed3240861729e1aeadf221","SP","sao paulo","1","13300","13300.0000"
"7adbd3210a7b3cc2235e225eef33574d","SP","sao paulo","3","13190","4396.6667"
"fedf2c1386e137f296b3bbf3b635e69d","SP","sao paulo","2","13174","2634.8000"
"a218df5c097b0ca409cfaac1488cc7f6","SP","araraquara","4","13069","3267.2500"
"939f6e231201f26803cb5c3a3d2940b3","SP","bauru","3","13060","3265.0000"
"2f3d8b4c9e2ee165075331fea3f3095a","SC","sao jose","1","13000","13000.0000"
"dc120d932ddf9d4dfb6fd68beefda622","PR","sao jose dos pinhais","1","13000","13000.0000"
"9fe7c6641c79970ab48185498f547c09","SP","sao paulo","1","13000","13000.0000"
"b6f52e346160519c24a23af05410ad32","SP","sao paulo","1","12990","12990.0000"
"0f80a40c312b2472dca482cf50f5186f","SP","lencois paulista","1","12990","12990.0000"
"e5def42655b7490edac5a56fe8e9e603","SP","amparo","1","12990","12990.0000"
"44ed138eca6214d572ce1d813fb0049b","RS","canoas","2","12979","4326.3333"
"45c20d94d9171b0bcfab3c955e47d67b","SP","cordeiropolis","4","12946","3236.5000"
"e4fc40017a6d22c46a14ac2e17f87c3e","PR","arapongas","1","12900","12900.0000"
"ef728fa1f17436c91ed1ccd03dcf9631","SP","jau","3","12870","3217.5000"
"538caafddff204241cecbf3a02e6b3cf","SP","sao paulo","8","12840","1605.0000"
"5bc237df65098fe211bb4818f4d26d78","MG","uberlandia","2","12680","6340.0000"
"7c9130f5f3729edd32aa059141d92484","SP","garca","3","12600","3150.0000"
"934ed5cd1b9c1c7382d0a94a94b9e639","PR","curitiba","1","12585","12585.0000"
"788f22bafdd7ab0e1e79f19db72f16a4","SP","sao paulo","2","12580","6290.0000"
"570d4583587a5fe2d47c7be89b91ad27","SP","sao paulo","2","12525","6262.5000"
"c092292535a57dacd95a8765f5518f87","RJ","paracambi","1","12500","12500.0000"
"57df9869a600bd6b7c405f2a862eccfb","MG","santa rita do sapucai","5","12500","2500.0000"
"ff82e8873fba613f2261a9acc896fd84","MG","itabira","4","12460","3115.0000"
"693660429f9dc4ff704eb3d88dad54d7","SP","santo andre","2","12400","6200.0000"
"08061dc0fc165ed41288cc7acde738ee","SP","osasco","4","12380","3095.0000"
"902c99f1ac505c0d18778b61bcd636f7","SP","mogi guacu","3","12347","4115.6667"
"8d92f3ea807b89465643c219455e7369","SP","sao paulo","3","12120","1515.0000"
"89757206b887aed36f3e18d858460fea","SP","sao paulo","2","12050","6025.0000"
"876182d1918783bbe15233febfbd4926","SP","sao paulo","3","12027","4009.0000"
"003554e2dce176b5555353e4f3555ac8","GO","goiania","1","12000","12000.0000"
"7994081388d55b9cf976c050653dd359","SP","sao paulo","1","12000","12000.0000"
"bba8d0c234a52b87b3957037a215d1a4","GO","goiania","1","12000","12000.0000"
"bdf0d02d36a1d839d0c39c4a887cdd49","SP","birigui","5","12000","1714.2857"
"a353b1083c9863d756d9404695016d64","ES","cariacica","1","12000","12000.0000"
"698f5fa55a5f73d0740e9d9a773e8093","RJ","rio de janeiro","4","12000","2000.0000"
"1927cdb9fa74f5270097f6250e8e8f34","SP","marilia","1","12000","12000.0000"
"35281d148dcf7134bae913c57db4e6da","SP","sao paulo","1","11999","11999.0000"
"3903c788ded8dc03b5ebab37a2f3e9a1","SP","carapicuiba","5","11998","2399.6000"
"7c4402417d51474d4d0cda9557340e40","SP","sao caetano do sul","1","11990","11990.0000"
"e9b6c33b71b67737693b4cfa68341c8d","SP","sao paulo","1","11990","11990.0000"
"d1aa1ec0839dcab73a6161130eb1f94a","PR","curitiba","1","11990","11990.0000"
"07a9bc7f61396b658ddf3ac534efe44c","SP","sao paulo","1","11990","11990.0000"
"a150c540f572d0fb53992264bc5c10b5","SP","sorocaba","1","11990","11990.0000"
"674207551483fec113276b67b0d871ff","SP","sorocaba","1","11990","11990.0000"
"be1e9e378700cecaa4ebf71433d7915c","SP","ribeirao preto","2","11989","5994.5000"
"910a922b426b7ff95eaee129ad6c0e1f","SP","sao jose do rio preto","2","11980","5990.0000"
"bf0045791395e66460eb04749c68672a","SP","sao paulo","2","11980","5990.0000"
"8eb88b0acb3f90a717ad659221471fa7","SC","cacador","2","11980","5990.0000"
"26e13b6ff5b641b329e5524241ee2c93","SP","franca","4","11970","2992.5000"
"a9b533a26e898b12e8b8d4c07279bf4d","RJ","rio de janeiro","4","11960","2990.0000"
"22c32ec35d0116ef02c281798a25bf8b","PR","maringa","4","11958","1993.0000"
"36f98ad67cc981f50ce8aed093d5783c","PR","toledo","2","11940","5970.0000"
"fc38b5dceee1a730fad8853453437fbd","SP","campinas","5","11920","2384.0000"
"fc908879b9ca1bd65419e54e50432d38","SP","sao paulo","4","11920","2980.0000"
"e82de6494d91d3c4c54450f59b227a94","SP","ibitinga","3","11890","3963.3333"
"fd312b6bf05efac6c3772d5b52205d8a","SP","votorantim","2","11870","2967.5000"
"e9c2dc0dd4ac38448289be644ac94f42","SC","joinville","3","11839","3946.3333"
"4c60877808f4318ef1107fbeb8f89afa","SP","atibaia","2","11800","5900.0000"
"aa1eb17b9fdf6dfd546e25c45c7b9235","SP","sao paulo","3","11799","2949.7500"
"fc5a0d7a310a7a41abf86a458585ff2b","SP","sao paulo","1","11790","11790.0000"
"b416191c9813d821a295cfabafff4161","SP","franca","2","11780","5890.0000"
"40ec8ab6cdafbcc4f544da38c67da39a","PR","francisco beltrao","2","11780","5890.0000"
"13dd308f81fea30cc670c656b2b46cc3","SP","santa barbara d'oeste","3","11770","3923.3333"
"9bade61a92bed55a25d2b67b9f4ed739","PR","sao jose dos pinhais","2","11768","3922.6667"
"bca9230d3bbb4efa51872bf605a2f1ad","SP","sao paulo","5","11757","2351.4000"
"9bf11dfc0bec77e5a23028043c3c5a8f","MG","contagem","1","11500","11500.0000"
"93bef6edaa84956e8e575016449b6351","SP","sao paulo","1","11500","11500.0000"
"781a66c0d89e30814d49fe8b5e14cd07","SP","campinas","1","11500","11500.0000"
"039b29ff3b3473435d0cd59040575de9","SP","ribeirao pires","9","11490","1276.6667"
"8c351ed7c326c62123318f4f3246e906","SP","praia grande","2","11490","5745.0000"
"296729ffb9b684050dd24836dac4494a","SP","curitiba","2","11400","5700.0000"
"cd52a8efd71af3336b14b5039b951cc1","SP","palhoca","2","11180","5590.0000"
"4c4d546adf3c3868fe19c9ec6e9ffda9","PR","maringa","2","11170","3723.3333"
"818d28f936e791926d33bcb6ee94ef79","SP","sao paulo","4","11160","2790.0000"
"28d162ab86bb49d719c32f0ee6186eaa","SP","ribeirao preto","1","10999","10999.0000"
"e732329483fd5f27367dd997b47f598a","SC","blumenau","1","10990","10990.0000"
"4be9ae93c4fc0f41713d71a4194ee1b3","MG","divinopolis","1","10990","10990.0000"
"2c9005d8043aff18b8557ffb7b13cda4","ES","cachoeiro de itapemirim","1","10990","10990.0000"
"db7ed69a53aa9fb1c01930ba54a88bbe","SP","jaguariuna","1","10900","10900.0000"
"7bb8fac2913a6064ec412e583c6d8b4d","SP","bauru","1","10900","10900.0000"
"4cc43a222a0f94910728b62b97a8c5f8","SP","ribeirao preto","1","10850","10850.0000"
"bb3dca718920a4d7ec3cc9ffb025108b","SP","sao paulo","2","10800","3600.0000"
"e88165a185134e13fdfc85d4fa654db8","SP","ferraz de  vasconcelos","2","10800","5400.0000"
"941554c5757b73ba0e50aa7732310afc","SP","sao paulo","3","10769","2692.2500"
"c26ba52cf8d2f34915f2f6b7ffa0a3f3","RJ","rio de janeiro","3","10747","3582.3333"
"44717f64ec2a457979cf83c429077666","RS","santa rosa","2","10700","3566.6667"
"077c5fae4bea9500e3737b16f71b9d3a","SP","sorocaba","4","10680","1780.0000"
"a69aa24cec11168e7e39a3fbc727e925","SP","carapicuiba","3","10597","3532.3333"
"271b8923c6a549e02d3c9fd1f8c0422b","SP","praia grande","1","10519","10519.0000"
"3d2400ac620cffa23ac81bd192f7f555","SP","sao bernardo do campo","1","10500","10500.0000"
"3bb32fedaa74e4ad20f4ce067733bd31","SC","porto belo","2","10370","3456.6667"
"62de60d81c55c29d76a6bce418b31cef","SP","ibitinga","1","10300","10300.0000"
"461ff5303b6c9c1a4a07f40c5aece516","PR","pinhais","3","10270","3423.3333"
"ab91571efab27993ff2f6b36e38055c3","SP","sao paulo","3","10224","2556.0000"
"160851d3ece7aa1a510f8d1a4bb8a8af","SP","garca","2","10205","5102.5000"
"be67f78487e2cecb0d55bc769709e4f5","MG","ibirite","1","10200","10200.0000"
"96e5dc09087bad639b4ee193104ec2e5","RJ","bom jardim","2","10190","5095.0000"
"4fae87d32467e18eb46e4a76a0a0b9ce","RS","ronda alta","1","10090","10090.0000"
"a4fc6eadaff1576af888509a53420f6a","SP","sao caetano do sul","1","10086","10086.0000"
"011b0eaba87386a2ae96a7d32bb531d1","SP","pompeia","1","9998","4999.0000"
"79b93a308a97792cf53ac75f46da00b5","RJ","rio de janeiro","1","9990","9990.0000"
"80cfd480be3eb6d6267139f5cb793555","SP","sao paulo","1","9990","9990.0000"
"2d20f1cd18725c91147da0791d498022","PR","londrina","1","9980","9980.0000"
"aa8af66c623d7d544dfe4bb85b5ebe3b","MG","betim","1","9900","9900.0000"
"26562f211dd1364af2a8596dc945e8ae","SP","sao bernardo do campo","2","9900","4950.0000"
"a7c53f6b3b61adbdaa99dda97e8cbd56","SP","barretos","1","9900","9900.0000"
"247587846358bb1d2e4c6522020b36fe","SP","sao jose do rio preto","1","9900","9900.0000"
"1fbe10c70e30765ed1de86d9f7e98409","SP","maua","2","9875","1645.8333"
"00ab3eff1b5192e5f1a63bcecfee11c8","SP","sao paulo","1","9800","9800.0000"
"5f57db27027655e6c6a391601daa0258","ES","viana","1","9800","9800.0000"
"4e42581f08e8cfc7c090f930bac4552a","SP","portoferreira","1","9800","4900.0000"
"eaaa46e98c9e61f6764dd1d7a2ab8b3e","RN","messias targino","1","9800","9800.0000"
"1c742ac33582852aaf3bcfbf5893abcf","MG","belo horizonte","1","9790","9790.0000"
"74c7dec0a384d8a05950e629bd23bde9","SP","mogi guacu","4","9778","2444.5000"
"c7bb64409aa480bb7d0335faaaf3d242","SC","joinville","4","9760","2440.0000"
"70126eecc6aa1274392a1743866e9678","SP","barueri","3","9740","3246.6667"
"782f78b632a43875dd5b53e3e49c9564","SP","campinas","1","9734","4867.0000"
"270572bb714b00531be85e16e1550f26","SP","maua","1","9699","9699.0000"
"034b9387752bfa309f350a70cd45ffa3","SC","blumenau","8","9600","1200.0000"
"f43827dd686be3a4a80e00aa299990fb","SP","sao jose do rio preto","1","9554","4777.0000"
"623ad9d0c1e14bb5464a8c72bff7b4af","MG","claudio","1","9500","9500.0000"
"22a23e5ac7061fc538cc2a019afaaf16","MG","belo horizonte","1","9500","9500.0000"
"74a9b9bddf14ece02beb81f52c41a88d","SP","sao paulo","2","9500","4750.0000"
"253c025bab43881055aeecde5e2d8b77","PR","curitiba","2","9482","4741.0000"
"43b2c864251aa0ce4030c746984e088a","DF","brasilia","2","9480","4740.0000"
"443d880f15cbd3572885e1d44bf2c478","SP","marilia","1","9480","4740.0000"
"7a704e63bb29c446869efde5d57524c8","PR","francisco beltrao","1","9449","9449.0000"
"6235903333ba7de1928c869e268e5964","SC","treze tilias","1","9406","9406.0000"
"2aafae69bf4c41fbd94053d9413e87ee","RS","porto alegre","2","9400","4700.0000"
"376d67b61dce0c990155286e7ae486a4","SP","sao paulo","1","9400","9400.0000"
"5305693ffae2d3463377b1f6fe67b15a","SP","penapolis","1","9356","9356.0000"
"6b2612338467c08c9b25f0cc55b1578d","PR","marialva","1","9290","9290.0000"
"01266d4c46afa519678d16a8b683d325","PR","curitiba","3","9025","3008.3333"
"1cbcd2ee0afb3fc09963b87eb65e7e4f","PR","curitiba","1","9000","3000.0000"
"52b53f7061969fe471d119b6195da864","SP","itajai","1","9000","9000.0000"
"f8f35af4634605e6693c17cc3ffff5a8","MG","campanha","1","9000","9000.0000"
"d7d517afce974cd491b8d52bb5b5b1fc","SP","sao paulo","1","8999","8999.0000"
"6d04126aba80df143fd038e711b8fd96","RJ","rio de janeiro","1","8999","8999.0000"
"8dd386be0767c330276ea6a3f96532d3","SC","paulo lopes","1","8998","4499.0000"
"741f8c587cb4248ebc5b779a0e8e0e51","SP","santo andre","5","8995","1799.0000"
"a72f15980dc3e9bfd1a49ac9b2f3af65","SP","marilia","1","8990","8990.0000"
"889009a0ed0bb52c87819941192931b8","SP","lencois paulista","1","8990","8990.0000"
"154bdf805377afea75a3bd158e9eab10","SP","ibitinga","1","8990","8990.0000"
"2bdb95a56a36ebbc6640337ac5eac174","SP","sao paulo","1","8990","8990.0000"
"97e50a621f8e801f4baf69e08687c192","SP","sao paulo","1","8990","8990.0000"
"4aba6a02a788d3ec81c03137144d9a80","SC","canoinhas","1","8990","8990.0000"
"b8d890108a7a80e4f5d59eea9f362438","PR","curitiba","2","8970","2990.0000"
"5741dc2bf5044c34d0698681c5081bed","SP","sao jose dos campos","3","8970","2990.0000"
"6624bc09786f0e41ae48dfc5eeb1a9e2","MG","belo horizonte","1","8954","8954.0000"
"b3809b8d4394588a47c8470ea331e135","SP","sao paulo","1","8900","8900.0000"
"499185655c29ecfdbfe776ef7cf875b5","RS","porto alegre","1","8900","8900.0000"
"da2782c804606d2a5d8e1760dbb3e7ec","SP","sao paulo","1","8900","8900.0000"
"65c255b299faf2d12050937cc219c46c","SP","sao paulo","2","8820","4410.0000"
"466222e777149751370e7e98fb623b0c","RJ","rio de janeiro","1","8790","8790.0000"
"dd264199fc8b687ad029de7de6d760e6","PR","cascavel","1","8790","8790.0000"
"9cea4682e16655f7da87f406902e989e","PR","araucaria","4","8776","975.1111"
"2fa13c8bd5705d279f7ed5cc9ec61c68","SP","sao paulo","2","8740","2185.0000"
"4fe2f67634d00c021aa01f96b6f2d68e","PR","maringa","2","8680","4340.0000"
"60da8bfa7eebe230b7d66ac4082d79b3","SP","fernando prestes","3","8660","2886.6667"
"b86a47b3366e3b5424a7b225781f4908","MG","passos","1","8650","8650.0000"
"00d8b143d12632bad99c0ad66ad52825","MG","belo horizonte","1","8600","8600.0000"
"a2b911e9ad40dc7d61c142a4683e2d85","RJ","barra mansa","1","8590","8590.0000"
"5566627eab3fe93fd6ee08798226101a","PR","sao jose dos pinhais","5","8550","1710.0000"
"2b5ed0c9139dae8883a200dfcb272ece","SP","sao paulo","4","8541","2135.2500"
"b5dd7151a92ccaaa282cbe9681a05f44","SP","ribeirao preto","1","8500","8500.0000"
"cb5ff1b9715e99589f3e0c7a6afab9e3","PR","maringa","4","8500","2125.0000"
"0dfbed20065e425d2eaefb101f9816c0","SP","porto ferreira","3","8435","2811.6667"
"dedcab67899479e4ea5dcc4eba47f587","SC","jaragua do sul","2","8400","4200.0000"
"324583d68897f5ddbaf38f6248322176","SP","sao jose do rio preto","2","8400","2800.0000"
"f5b84683a9bf9e1df748cf40f601b39c","SP","sao paulo","1","8390","8390.0000"
"11d4c477d09821164bca4f70a2eae031","SP","ribeirao preto","3","8304","2076.0000"
"a56a8043ebf66e42119618fb8cf232c6","SC","joinville","1","8300","8300.0000"
"ba8e85df286308fe68a2ce83a8f8b2d6","SC","santa catarina","1","8090","8090.0000"
"52454f90d4c30c016768db02f88c1a74","SP","campinas","3","8050","1610.0000"
"1a8e2d9c38b84a9702ac7922924b0573","SC","araquari","1","8000","8000.0000"
"a45765f8afb1e594b22bf9e974b46765","SP","sao paulo","1","7999","7999.0000"
"8b11118053756a9a2932f447e11fc1b5","SP","igaracu do tiete","1","7999","7999.0000"
"c0f3eea2e14555b6faeea3dd58c1b1c3","SP","sao paulo","1","7999","7999.0000"
"e09887ca8c7bf8a4621ce481820414ef","SP","sao paulo","2","7997","2665.6667"
"ca5832c6960267b71041f74bb39e8b12","SC","xanxere","1","7990","7990.0000"
"9fbd5666d8618fa571c4230fafa09bd6","SP","sao paulo","1","7990","7990.0000"
